n_invalid_so_far,n_valid_so_far,n_reissues_so_far,max_time_offset_so_far,any_cross_session_so_far,any_valid_after_reissue_so_far,any_valid_near_or_after_ttl_so_far,mean_invalid_attempt_gap_s,channel_is_sms,fraction_observed,scenario_type,label
0,1,0,37.02414637446611,0,0,0,0.0,0,0.9953333110222027,benign_sms_normal,0
0,1,0,37.436538138433335,0,0,0,0.0,0,0.31698689189514306,benign_single_use,0
1,1,0,20.039251804067433,0,0,0,0.0,0,0.5686236323605682,benign_retry_then_success,0
0,1,1,88.98817510174388,0,1,0,0.0,1,0.8549255797468931,stale_after_reissue,1
2,1,0,32.135408437642106,0,0,0,4.598952098615282,1,0.9242196116225443,benign_retry_then_success,0
0,1,0,38.21867707170581,0,0,0,0.0,1,0.6068923038064715,benign_single_use,0
0,1,0,49.59097998323292,0,0,0,0.0,1,0.35354330467566275,benign_sms_normal,0
0,1,0,7.072933264327755,1,0,0,0.0,1,0.8156687685788009,cross_session,1
0,1,0,29.89518916733734,0,0,0,0.0,0,0.4750569501150407,replay_attempt,1
0,1,0,311.12207808082223,0,0,1,0.0,0,0.5617489530959944,late_verify,1
6,0,0,20.4947872642455,0,0,0,3.3543541089438604,1,0.8701687987247491,brute_force,1
4,0,0,14.19951880474592,0,0,0,3.298454106356003,0,0.32460871806900055,brute_force,1
0,1,0,15.537242923174931,0,0,0,0.0,0,0.3123549121577858,replay_attempt,1
0,1,0,27.20123236645422,0,0,0,0.0,1,0.3340037164809003,benign_single_use,0
1,1,0,17.468171379480225,0,0,0,0.0,1,0.9079501133732202,benign_retry_then_success,0
3,0,0,10.59708564397069,0,0,0,3.696626050231777,1,0.4221367074268095,brute_force,1
0,1,0,5.292764012223114,0,0,0,0.0,0,0.579688062499577,benign_single_use,0
0,1,0,82.52389285122408,0,0,0,0.0,1,0.6736476235302292,benign_sms_normal,0
0,1,0,346.91745615670857,0,0,1,0.0,0,0.33249265305391407,late_verify,1
0,2,0,51.60507321436951,0,0,0,0.0,0,0.8559081626799403,replay_attempt,1
0,1,0,44.04453734472078,0,0,0,0.0,0,0.7975388185978229,benign_single_use,0
0,1,0,19.483621174986226,0,0,0,0.0,0,0.6297327964313288,benign_sms_normal,0
0,1,0,58.08142738953912,0,0,0,0.0,1,0.7164080302755809,benign_single_use,0
0,1,0,40.169417469244706,1,0,0,0.0,1,0.4470484029415832,cross_session,1
2,0,0,15.219502058448231,0,0,0,7.54166627690315,1,0.4778592048971884,benign_retry_then_success,0
4,0,0,9.091267311594267,0,0,0,2.433257575048219,1,0.3419564436202659,brute_force,1
2,0,0,11.08921501556509,0,0,0,3.006852676838067,1,0.416319131974941,benign_retry_then_success,0
0,1,0,7.418776132331049,0,0,0,0.0,1,0.8745511341950987,benign_single_use,0
1,1,0,12.721170511291408,0,0,0,0.0,0,0.8798820182227485,benign_retry_then_success,0
0,1,0,24.439642182638188,0,0,0,0.0,1,0.38584999334652853,replay_attempt,1
0,1,0,34.3990369750205,0,0,0,0.0,1,0.4577688313434338,benign_sms_normal,0
0,2,0,51.04630704326349,0,0,0,0.0,0,0.9405913144617464,replay_attempt,1
0,1,1,35.32310432725984,0,1,0,0.0,1,0.9283635473038732,stale_after_reissue,1
2,1,0,34.74163587368372,0,0,0,12.560323362130562,1,0.9446747316350785,benign_retry_then_success,0
0,1,0,44.18978590698171,0,0,0,0.0,0,0.6509763604084282,benign_single_use,0
1,1,0,22.021459735994384,0,0,0,0.0,1,0.5232071491550967,benign_retry_then_success,0
0,2,0,37.01435053543314,0,0,0,0.0,1,0.9230927552687582,replay_attempt,1
0,1,0,21.79929781710064,0,0,0,0.0,1,0.6949845982425236,benign_single_use,0
0,1,0,10.93776067471963,0,0,0,0.0,0,0.9239010552295219,benign_single_use,0
0,1,0,37.71426927654938,0,0,0,0.0,1,0.3285262905532792,benign_single_use,0
0,0,1,58.44293407362534,0,0,0,0.0,0,0.3234956239324988,stale_after_reissue,1
0,1,0,11.391963626670426,0,0,0,0.0,0,0.7765264686334539,benign_sms_normal,0
6,0,0,21.999933975521216,0,0,0,3.3222845230154237,0,0.9322019798292502,brute_force,1
0,1,0,71.84099062113872,0,0,0,0.0,0,0.7011319035696671,benign_sms_normal,0
0,1,0,50.042115241811054,0,0,0,0.0,0,0.46874996005934944,benign_single_use,0
0,1,0,35.18773648328969,0,0,0,0.0,1,0.3031146770527487,benign_single_use,0
0,2,0,59.60889195422807,0,0,0,0.0,0,0.6336159656135407,replay_attempt,1
0,1,1,40.276427743612935,0,1,0,0.0,1,0.534876023951002,stale_after_reissue,1
1,0,0,4.717127397350332,0,0,0,0.0,1,0.3108444999516896,benign_retry_then_success,0
0,1,1,51.5405863693408,0,1,0,0.0,0,0.6732358027329127,stale_after_reissue,1
0,1,0,12.995151768412846,0,0,0,0.0,1,0.9890956856111532,benign_sms_normal,0
0,1,0,11.089592200261663,1,0,0,0.0,1,0.7966404721049285,cross_session,1
0,1,0,10.79068282818423,1,0,0,0.0,1,0.38810420805904633,cross_session,1
0,1,0,59.23282118854764,0,0,0,0.0,1,0.7188688524668547,benign_single_use,0
0,1,0,86.51178442038906,0,0,0,0.0,1,0.8824204780235989,benign_sms_normal,0
0,2,0,36.50352911343608,0,0,0,0.0,1,0.5426870332434239,replay_attempt,1
1,1,0,15.632338775361855,0,0,0,0.0,0,0.516543137122661,benign_retry_then_success,0
0,1,0,36.7398838451723,0,0,0,0.0,0,0.6366354412515051,benign_sms_normal,0
0,1,0,22.229077642082558,0,0,0,0.0,0,0.325658776617766,benign_sms_normal,0
0,1,0,319.69922027821514,0,0,1,0.0,0,0.5770519354509858,late_verify,1
0,1,0,32.10428519095236,0,0,0,0.0,0,0.8075800214237006,benign_sms_normal,0
0,1,0,7.4160478965361705,0,0,0,0.0,1,0.4131830127129251,benign_single_use,0
0,1,0,58.98288691282499,0,0,0,0.0,1,0.8546279541886379,benign_sms_normal,0
2,1,0,18.197609816978137,0,0,0,6.4170032980054845,0,0.9975044933949564,benign_retry_then_success,0
5,0,0,20.971100883241885,0,0,0,3.8356609239587085,0,0.8081992700036351,brute_force,1
0,1,0,89.95461938456857,0,0,0,0.0,0,0.9593228085141099,benign_sms_normal,0
0,1,0,49.437263163246705,0,0,0,0.0,1,0.6753950087171677,benign_sms_normal,0
0,2,0,58.174066178076316,0,0,0,0.0,0,0.7610943461424639,replay_attempt,1
0,1,0,39.99708336644159,0,0,0,0.0,1,0.5998138571926271,benign_single_use,0
0,1,0,64.96257933742002,0,0,0,0.0,1,0.30089162237562334,benign_sms_normal,0
0,0,1,27.69548036500265,0,0,0,0.0,0,0.4211107866403834,stale_after_reissue,1
0,1,0,347.18179966353176,0,0,1,0.0,0,0.8152448730152142,late_verify,1
0,1,0,46.1463420146568,0,0,0,0.0,1,0.8689720982374565,benign_sms_normal,0
4,0,0,16.507346434487154,0,0,0,3.6286181231382675,0,0.5178954531213209,brute_force,1
0,1,0,14.305849623415451,1,0,0,0.0,1,0.8218992772006577,cross_session,1
1,1,0,23.182120354728433,0,0,0,0.0,1,0.6608046604004082,benign_retry_then_success,0
0,1,0,57.64902766528841,1,0,0,0.0,1,0.7590687767814086,cross_session,1
2,1,0,26.866976513859083,0,0,0,4.949889836987083,1,0.7669873393516053,benign_retry_then_success,0
0,1,0,318.8448769700806,0,0,1,0.0,0,0.7437878159756626,late_verify,1
0,1,0,8.077409143766427,0,0,0,0.0,0,0.979303041963226,benign_sms_normal,0
0,2,0,56.83967955776646,0,0,0,0.0,0,0.8397230976573624,replay_attempt,1
0,1,0,60.397430375272,0,0,0,0.0,1,0.4991870992041042,benign_sms_normal,0
0,1,0,413.72525769228,0,0,1,0.0,0,0.9024379313089512,late_verify,1
1,1,0,13.485894394810664,0,0,0,0.0,0,0.9024672264021498,benign_retry_then_success,0
0,1,0,56.85618231903493,0,0,0,0.0,0,0.6798454486279661,benign_single_use,0
0,1,0,22.180339258477346,0,0,0,0.0,0,0.3517388409033327,benign_single_use,0
0,1,0,11.968468634348554,1,0,0,0.0,0,0.41446158088838886,cross_session,1
0,1,0,5.605917399754451,0,0,0,0.0,0,0.9651007199152732,benign_single_use,0
0,1,1,61.55495805537714,0,1,0,0.0,0,0.6385229762278846,stale_after_reissue,1
1,1,0,17.350237522024095,0,0,0,0.0,1,0.7769387440072555,benign_retry_then_success,0
0,1,0,306.5091242281836,0,0,1,0.0,0,0.3055052829272657,late_verify,1
0,1,0,16.71044138150189,0,0,0,0.0,1,0.6629858583140875,benign_sms_normal,0
0,1,0,5.466447548731875,0,0,0,0.0,1,0.3393004784734901,benign_single_use,0
2,0,0,22.483786766789457,0,0,0,13.770581261584855,1,0.5380986087506204,benign_retry_then_success,0
1,1,0,21.339155487816015,0,0,0,0.0,0,0.5225178314819721,benign_retry_then_success,0
0,1,0,367.7262578204401,0,0,1,0.0,0,0.5625616179658816,late_verify,1
1,1,0,28.31612356275224,0,0,0,0.0,1,0.8784774130034403,benign_retry_then_success,0
0,1,0,17.468468965426318,0,0,0,0.0,1,0.6526052411137662,benign_sms_normal,0
0,1,0,15.419072537470656,1,0,0,0.0,1,0.4539617485993806,cross_session,1
0,1,0,311.5790594314325,0,0,1,0.0,1,0.8126570238416477,late_verify,1
0,1,0,53.017078249836324,0,0,0,0.0,1,0.7267279612644935,benign_single_use,0
0,1,0,7.704103904656913,0,0,0,0.0,0,0.36216831740980554,replay_attempt,1
3,0,0,10.054975335480941,0,0,0,3.9197202242507254,1,0.3693690135320727,brute_force,1
0,1,0,73.77042768390267,0,0,0,0.0,1,0.7559714113935068,benign_sms_normal,0
0,2,0,48.7394442763307,0,0,0,0.0,1,0.7911634715150935,replay_attempt,1
1,0,0,5.466700872654592,0,0,0,0.0,0,0.3064990697964522,benign_retry_then_success,0
1,1,0,21.22853045872423,0,0,0,0.0,1,0.6935040421305885,benign_retry_then_success,0
0,1,0,10.052567729166313,0,0,0,0.0,1,0.7889237086128886,benign_sms_normal,0
1,1,0,22.44473887638134,0,0,0,0.0,1,0.817712948057316,benign_retry_then_success,0
7,0,0,18.99225933017208,0,0,0,2.9370267988493626,1,0.5516314660107338,brute_force,1
0,1,0,336.6417432296095,0,0,1,0.0,0,0.30234983972090884,late_verify,1
0,1,0,22.249369198966452,0,0,0,0.0,1,0.8498888475340449,benign_single_use,0
0,1,0,38.06063947069546,0,0,0,0.0,0,0.3262608189056089,benign_sms_normal,0
0,2,0,95.60498816253946,0,0,0,0.0,0,0.5210689404812591,replay_attempt,1
4,0,0,16.944601720172656,0,0,0,3.8345152601748453,1,0.4703372146272019,brute_force,1
0,1,0,41.06992518115478,0,0,0,0.0,0,0.6311910321639752,benign_sms_normal,0
0,1,0,17.278427946678107,0,0,0,0.0,1,0.7875621193093791,benign_single_use,0
0,1,0,38.203403153777245,1,0,0,0.0,1,0.5479112481249746,cross_session,1
0,1,0,45.92961065319839,0,0,0,0.0,0,0.6283923983084612,benign_single_use,0
2,1,0,32.44409286879575,0,0,0,13.130190617123729,0,0.9688070345656175,benign_retry_then_success,0
0,1,0,323.03119862971914,0,0,1,0.0,0,0.9232343143392512,late_verify,1
0,1,0,15.691840205088184,0,0,0,0.0,0,0.5136515207422903,benign_sms_normal,0
0,1,0,51.52955494007169,0,0,0,0.0,1,0.5433583234213719,benign_single_use,0
0,1,1,72.26518847920032,0,1,0,0.0,0,0.7081683281325085,stale_after_reissue,1
0,2,0,42.2480753291528,0,0,0,0.0,1,0.7276722894938497,replay_attempt,1
6,0,0,16.488995175634646,0,0,0,2.4927915032048125,0,0.5424716273215286,brute_force,1
2,0,0,20.696147723341923,0,0,0,12.687485097628608,0,0.45677329607104483,benign_retry_then_success,0
5,0,0,13.457924593564483,0,0,0,3.1106974110464445,0,0.6889291140921069,brute_force,1
0,1,1,93.26235236590966,0,1,0,0.0,0,0.9506828010005917,stale_after_reissue,1
0,1,0,44.410930805550855,0,0,0,0.0,0,0.8404176119280817,benign_single_use,0
0,1,0,85.94016328547593,0,0,0,0.0,1,0.5741131523229155,benign_sms_normal,0
0,1,0,51.30059804879213,0,0,0,0.0,1,0.6952546801233558,benign_sms_normal,0
0,1,0,19.52074639608084,1,0,0,0.0,0,0.6445689703250245,cross_session,1
0,1,0,45.83866013851186,1,0,0,0.0,1,0.6301447359290759,cross_session,1
0,1,0,379.45915579807274,0,0,1,0.0,1,0.7719004333457037,late_verify,1
0,1,0,74.98048247812771,0,0,0,0.0,1,0.6785057926719421,benign_sms_normal,0
0,1,1,23.940885894817576,0,1,0,0.0,1,0.8545102700653593,stale_after_reissue,1
0,1,0,32.392429220816936,1,0,0,0.0,0,0.991177842938471,cross_session,1
0,1,0,11.125493523481426,1,0,0,0.0,1,0.4711513017625807,cross_session,1
0,1,0,47.67021175916191,0,0,0,0.0,1,0.6958422678098797,benign_single_use,0
0,1,0,5.822665576366382,0,0,0,0.0,1,0.7772606599192573,benign_single_use,0
7,0,0,24.30985554400873,0,0,0,3.204132895974125,1,0.6974692018916814,brute_force,1
0,1,0,42.44915551514095,0,0,0,0.0,1,0.3379204304509406,benign_sms_normal,0
2,0,0,26.788444427623368,0,0,0,14.129082822924786,1,0.6541704299271807,benign_retry_then_success,0
3,0,0,11.274275444819896,0,0,0,4.634712124237523,0,0.3909622368202995,brute_force,1
5,0,0,16.31909428811681,0,0,0,2.6226863759085566,0,0.5966650558484696,brute_force,1
0,1,0,31.71308789730701,1,0,0,0.0,1,0.37801542103406105,cross_session,1
0,1,0,351.6772036752955,0,0,1,0.0,1,0.7275840237125104,late_verify,1
0,1,0,20.556742136701395,0,0,0,0.0,1,0.6460595202469954,benign_single_use,0
0,1,0,419.5550286124269,0,0,1,0.0,0,0.46158962029813644,late_verify,1
0,1,0,40.785055499421254,0,0,0,0.0,1,0.5128021808663493,benign_sms_normal,0
3,0,0,8.99747173248836,0,0,0,2.451745297900165,0,0.4924006602825944,brute_force,1
4,0,0,14.700153683174204,0,0,0,3.2499198959200037,0,0.31133661356197784,brute_force,1
4,0,0,13.56805523352244,0,0,0,2.7524202208177884,1,0.3467626345178575,brute_force,1
1,1,0,19.117486192765917,0,0,0,0.0,0,0.9819037771144821,benign_retry_then_success,0
0,1,0,48.76605089215879,0,0,0,0.0,0,0.7520015905590771,benign_single_use,0
0,1,0,12.075375542591097,1,0,0,0.0,1,0.3485845558082481,cross_session,1
0,1,0,40.000342215226304,1,0,0,0.0,1,0.4772558371732635,cross_session,1
10,0,0,36.34529698408062,0,0,0,3.6835190713496186,0,0.8425701308281475,brute_force,1
0,1,0,311.0862193400722,0,0,1,0.0,0,0.3121020390300687,late_verify,1
5,0,0,17.218455066535896,0,0,0,3.076223638219589,1,0.7574271686472238,brute_force,1
0,1,0,57.36167782217533,1,0,0,0.0,1,0.934527894738413,cross_session,1
0,1,0,358.16604924038063,0,0,1,0.0,0,0.9272713555759271,late_verify,1
0,1,0,57.918014578714704,0,0,0,0.0,0,0.7567415864507877,benign_single_use,0
0,1,0,43.25894246048312,0,0,0,0.0,1,0.34575828056773444,benign_single_use,0
0,2,0,52.40817023563654,0,0,0,0.0,0,0.5438379287893658,replay_attempt,1
0,1,0,49.07350247516075,0,0,0,0.0,0,0.9698002693900067,benign_sms_normal,0
5,0,0,18.031556002713142,0,0,0,4.0575459880391325,1,0.672966137920549,brute_force,1
0,1,0,23.22085922973284,0,0,0,0.0,1,0.9497109167861735,benign_sms_normal,0
0,1,0,55.58174718913608,0,0,0,0.0,0,0.5758365336905706,benign_single_use,0
8,0,0,27.666248713938582,0,0,0,3.2074177764971297,0,0.6982537088738614,brute_force,1
6,0,0,22.761747648084512,0,0,0,3.9516786397605967,1,0.656456514467678,brute_force,1
0,1,0,41.64671779138541,0,0,0,0.0,0,0.7787297039474947,benign_sms_normal,0
2,1,0,18.307960611411147,0,0,0,9.882231758792601,0,0.8655428930957398,benign_retry_then_success,0
1,0,0,12.626827855727353,0,0,0,0.0,1,0.459450266719413,benign_retry_then_success,0
1,1,0,25.545833812486183,0,0,0,0.0,0,0.8322210503505194,benign_retry_then_success,0
0,1,0,41.70747017154238,0,0,0,0.0,0,0.3830454810678147,benign_sms_normal,0
10,0,0,35.396557127161415,0,0,0,3.2945671856671686,0,0.844343616768209,brute_force,1
0,2,0,65.7303721073726,0,0,0,0.0,0,0.7046749689316277,replay_attempt,1
10,0,0,32.79410211422027,0,0,0,3.400925892063627,0,0.9782942139707522,brute_force,1
0,1,0,31.29805789832425,0,0,0,0.0,1,0.7886386598702642,benign_sms_normal,0
6,0,0,23.57357785254107,0,0,0,3.5376681984603353,1,0.5349875242045847,brute_force,1
0,2,0,74.23725825005772,0,0,0,0.0,0,0.6192018871205893,replay_attempt,1
1,1,0,26.3297487289476,0,0,0,0.0,1,0.8445452885822664,benign_retry_then_success,0
0,1,0,21.22262458653391,0,0,0,0.0,1,0.32112358704139804,benign_single_use,0
0,1,1,24.006734581466535,0,1,0,0.0,0,0.8569230950143023,stale_after_reissue,1
0,1,0,57.187440516352396,1,0,0,0.0,0,0.7019911805474423,cross_session,1
0,1,1,53.88822277126373,0,1,0,0.0,0,0.5997484612394195,stale_after_reissue,1
4,0,0,18.4545587756691,0,0,0,4.461156824837534,0,0.34850131674297447,brute_force,1
0,1,0,11.113484134927662,1,0,0,0.0,0,0.6288600464234841,cross_session,1
0,1,1,104.44167960820018,0,1,0,0.0,1,0.834994544741813,stale_after_reissue,1
5,0,0,19.716201868627778,0,0,0,3.8419888302096346,0,0.7743028303413216,brute_force,1
0,1,0,47.288341589462306,0,0,0,0.0,1,0.42318040974721294,benign_sms_normal,0
2,1,0,24.50102216496701,0,0,0,12.198686322118775,1,0.6947408686090613,benign_retry_then_success,0
0,1,0,20.36608368811195,0,0,0,0.0,0,0.3242992960608985,benign_single_use,0
0,1,1,103.6699312195617,0,1,0,0.0,0,0.7282997983398354,stale_after_reissue,1
0,1,0,54.31048497018389,1,0,0,0.0,1,0.6635135416957857,cross_session,1
0,1,1,76.120209060357,0,1,0,0.0,0,0.62442589582277,stale_after_reissue,1
0,1,0,26.475712182642486,1,0,0,0.0,0,0.8049799957127497,cross_session,1
0,1,0,48.43121495699582,1,0,0,0.0,1,0.31935291756138656,cross_session,1
10,0,0,32.57945856691279,0,0,0,3.22188776944518,1,0.8877626505882472,brute_force,1
0,1,0,411.6466682137566,0,0,1,0.0,0,0.9303283895199115,late_verify,1
0,1,1,66.55601096300919,0,1,0,0.0,1,0.7450062081755984,stale_after_reissue,1
0,1,1,45.617303553727794,0,1,0,0.0,0,0.8605060800227917,stale_after_reissue,1
0,1,0,30.69441331502651,0,0,0,0.0,0,0.5959956744288023,benign_sms_normal,0
0,1,0,17.70979574924942,0,0,0,0.0,1,0.5346981143702473,benign_sms_normal,0
0,2,0,66.34946067925009,0,0,0,0.0,0,0.6254878034803244,replay_attempt,1
0,1,0,27.04598353611749,0,0,0,0.0,1,0.47486146951437497,benign_sms_normal,0
0,1,0,45.576519304730446,0,0,0,0.0,1,0.32115729782933666,replay_attempt,1
0,2,0,89.59421431737515,0,0,0,0.0,0,0.6661532087420035,replay_attempt,1
0,2,0,44.715715003483,0,0,0,0.0,0,0.5145000233630141,replay_attempt,1
0,1,0,52.755318410177594,0,0,0,0.0,1,0.37125914994141024,benign_single_use,0
0,1,0,8.374403303745341,1,0,0,0.0,0,0.6850592531460061,cross_session,1
5,0,0,17.160094114521026,0,0,0,3.6736198034738523,1,0.791864803090433,brute_force,1
2,0,0,23.651420626766836,0,0,0,11.7200154997842,0,0.5485326989072818,benign_retry_then_success,0
0,1,0,13.868075074601718,0,0,0,0.0,1,0.42820294658266966,benign_sms_normal,0
4,0,0,16.38597828435878,0,0,0,4.046978513732582,1,0.5190239356591166,brute_force,1
0,1,0,11.675498837650704,0,0,0,0.0,1,0.5415093999267426,benign_sms_normal,0
0,1,0,11.709167588932477,0,0,0,0.0,1,0.8072419549481582,benign_single_use,0
0,1,0,25.75989412744226,0,0,0,0.0,0,0.863706750036543,benign_sms_normal,0
0,0,1,54.82015236942428,0,0,0,0.0,0,0.3383039486529418,stale_after_reissue,1
0,1,0,354.8652186612531,0,0,1,0.0,0,0.5943578348889407,late_verify,1
0,0,1,44.85181754306287,0,0,0,0.0,1,0.49106136906305764,stale_after_reissue,1
2,1,0,27.705844029282765,0,0,0,8.91600777339564,0,0.8336651719469641,benign_retry_then_success,0
0,1,0,35.02060565680681,1,0,0,0.0,0,0.48732760036352385,cross_session,1
0,1,0,7.836665886026798,0,0,0,0.0,0,0.7865073684708122,benign_single_use,0
0,1,0,13.08836190716038,0,0,0,0.0,1,0.4830051278816039,replay_attempt,1
1,1,0,14.743647817013334,0,0,0,0.0,1,0.534766890280754,benign_retry_then_success,0
0,1,1,62.52603130733087,0,1,0,0.0,1,0.8371358259848942,stale_after_reissue,1
0,2,0,39.43600093655705,0,0,0,0.0,0,0.8949455541164641,replay_attempt,1
0,0,1,8.322416723759787,0,0,0,0.0,0,0.4693442180323676,stale_after_reissue,1
0,2,0,81.15546074782748,0,0,0,0.0,0,0.5094314966696426,replay_attempt,1
0,1,0,6.252026683529678,0,0,0,0.0,1,0.37288132271806973,benign_single_use,0
0,0,1,27.164296832115813,0,0,0,0.0,1,0.47173194239837823,stale_after_reissue,1
0,1,0,42.26377005121338,0,0,0,0.0,0,0.3165629474739851,benign_single_use,0
0,2,0,68.71678990772351,0,0,0,0.0,1,0.7599129705300429,replay_attempt,1
0,2,0,94.88740558902828,0,0,0,0.0,1,0.5986981493357553,replay_attempt,1
0,1,0,301.12354070348437,0,0,1,0.0,1,0.6689111417794009,late_verify,1
0,2,0,60.46029729262567,0,0,0,0.0,1,0.5069510944281146,replay_attempt,1
0,1,1,109.52842151586148,0,1,0,0.0,0,0.5519761490103847,stale_after_reissue,1
0,1,1,92.43250130505565,0,1,0,0.0,0,0.6537378817962445,stale_after_reissue,1
0,1,0,48.18262240007301,1,0,0,0.0,1,0.7322251105071882,cross_session,1
0,1,0,83.09697796567797,0,0,0,0.0,0,0.7617708944883035,benign_sms_normal,0
0,1,0,43.642515045434045,0,0,0,0.0,1,0.9560675032198556,benign_sms_normal,0
0,1,0,57.84220253833874,0,0,0,0.0,1,0.87322817573521,benign_single_use,0
1,1,0,21.860860473547405,0,0,0,0.0,0,0.5544880065562099,benign_retry_then_success,0
0,1,0,416.4766673828901,0,0,1,0.0,0,0.9633719028127492,late_verify,1
0,1,0,359.5337288834536,0,0,1,0.0,1,0.9913483561375904,late_verify,1
0,1,0,57.97502637602093,0,0,0,0.0,1,0.7824363752769187,benign_single_use,0
0,1,0,16.224232391510984,0,0,0,0.0,1,0.6592681743114304,benign_sms_normal,0
0,2,0,50.19648828984929,0,0,0,0.0,1,0.9203015609124492,replay_attempt,1
0,1,0,348.6104917126945,0,0,1,0.0,1,0.7256427017040255,late_verify,1
0,1,0,17.09354502307286,0,0,0,0.0,1,0.6720305833059026,benign_single_use,0
0,1,0,33.71612257111572,0,0,0,0.0,1,0.49048281044705366,benign_sms_normal,0
0,1,0,44.13036136427647,0,0,0,0.0,1,0.45514660250089234,benign_single_use,0
0,1,0,59.93794293703588,0,0,0,0.0,0,0.4819415513223399,benign_single_use,0
0,1,0,65.78096417857927,0,0,0,0.0,1,0.6926432380497447,benign_sms_normal,0
8,0,0,33.58347220225132,0,0,0,4.063372624259629,0,0.9779964925849429,brute_force,1
0,1,0,315.2697101708011,0,0,1,0.0,1,0.865163122885984,late_verify,1
0,1,0,406.19963559192735,0,0,1,0.0,1,0.695896681917221,late_verify,1
2,0,0,21.162417594791577,0,0,0,14.700224350332439,1,0.6617286692785211,benign_retry_then_success,0
0,2,0,40.575020610646945,0,0,0,0.0,0,0.6015594386040698,replay_attempt,1
0,1,0,70.24947270474583,0,0,0,0.0,1,0.4697463345917746,benign_sms_normal,0
0,1,0,303.4301883648416,0,0,1,0.0,1,0.8784803519658748,late_verify,1
2,1,0,28.63187981479018,0,0,0,6.158083253806131,0,0.6714745100584527,benign_retry_then_success,0
0,1,0,49.06984058642099,0,0,0,0.0,0,0.6189997478634313,benign_sms_normal,0
0,1,1,109.57596609132415,0,1,0,0.0,1,0.5298254765588013,stale_after_reissue,1
0,1,0,56.93100851317796,0,0,0,0.0,0,0.8633527117527893,benign_sms_normal,0
0,1,0,43.140875663735976,0,0,0,0.0,1,0.5588289777961241,benign_sms_normal,0
0,1,0,25.070466275402076,1,0,0,0.0,1,0.910384463323493,cross_session,1
1,0,0,11.869586935036978,0,0,0,0.0,0,0.4794007617413777,benign_retry_then_success,0
1,0,0,7.975574162921079,0,0,0,0.0,1,0.4611825009302239,benign_retry_then_success,0
1,1,0,20.924295925669078,0,0,0,0.0,0,0.6021111426001655,benign_retry_then_success,0
0,1,0,26.26194840959141,0,0,0,0.0,0,0.974881008856302,benign_single_use,0
0,1,0,22.993858725038653,0,0,0,0.0,0,0.9695581141937473,benign_single_use,0
10,0,0,38.94282263498162,0,0,0,3.9269570236910045,0,0.9069824454508835,brute_force,1
1,0,0,5.847787233664555,0,0,0,0.0,1,0.33015783946849125,benign_retry_then_success,0
0,1,0,7.853024165680802,0,0,0,0.0,1,0.40970462403944063,replay_attempt,1
5,0,0,17.07226793916606,0,0,0,3.900042548398832,1,0.374759876046426,brute_force,1
9,0,0,30.71804800910276,0,0,0,3.4033857802388985,0,0.9681269205433152,brute_force,1
0,1,0,17.256352935283196,0,0,0,0.0,0,0.3592690502358844,benign_single_use,0
0,1,0,25.44165694502469,0,0,0,0.0,1,0.49788141474171915,benign_sms_normal,0
0,1,1,103.89109354923687,0,1,0,0.0,0,0.9032063569374573,stale_after_reissue,1
3,0,0,6.9493664434817415,0,0,0,2.5483296283481196,1,0.33380429553928015,brute_force,1
0,1,0,42.9870784173703,0,0,0,0.0,0,0.39752768158329005,benign_single_use,0
0,1,0,46.300088730808746,0,0,0,0.0,0,0.4402470385825432,benign_single_use,0
0,1,0,54.82248455667673,0,0,0,0.0,0,0.913422897003646,benign_single_use,0
0,0,1,15.370666429400252,0,0,0,0.0,0,0.4750062189324624,stale_after_reissue,1
0,1,0,75.34948707260335,0,0,0,0.0,1,0.7118807892987713,benign_sms_normal,0
0,0,1,45.02689055929048,0,0,0,0.0,0,0.35027764320039373,stale_after_reissue,1
0,1,0,49.2524210493279,1,0,0,0.0,1,0.9696447493099383,cross_session,1
6,0,0,20.46059208097361,0,0,0,3.46672162621281,0,0.5782998462729421,brute_force,1
0,1,0,23.75594953203041,0,0,0,0.0,0,0.5475594882381939,benign_sms_normal,0
0,1,1,51.77687343613142,0,1,0,0.0,0,0.7145150303647334,stale_after_reissue,1
2,0,0,8.293619014255912,0,0,0,5.093554194795836,0,0.3685660404085926,benign_retry_then_success,0
0,1,0,380.51509474059094,0,0,1,0.0,0,0.4248732167575728,late_verify,1
1,1,0,19.846631596749308,0,0,0,0.0,0,0.8683474020403457,benign_retry_then_success,0
0,1,0,57.37587352779556,0,0,0,0.0,0,0.8416877195878729,benign_sms_normal,0
0,1,0,13.577027968658262,1,0,0,0.0,0,0.3640910532923197,cross_session,1
2,1,0,28.962422148729893,0,0,0,12.224257821651776,1,0.7543718582393288,benign_retry_then_success,0
0,1,0,45.87698004333104,0,0,0,0.0,0,0.3675632763192153,benign_sms_normal,0
0,1,0,44.46710921378207,0,0,0,0.0,0,0.7718729304024776,benign_single_use,0
1,1,0,18.58001089059379,0,0,0,0.0,1,0.8780234540074077,benign_retry_then_success,0
1,1,0,20.35187422098204,0,0,0,0.0,1,0.8179004622881922,benign_retry_then_success,0
0,1,0,395.32326428234353,0,0,1,0.0,0,0.3549898982044757,late_verify,1
4,0,0,14.061583842450165,0,0,0,2.9843798518580087,0,0.4399896289332376,brute_force,1
5,0,0,14.503742305589393,0,0,0,3.089259790852966,1,0.6806092229503214,brute_force,1
